id,organization_id,name,species,sex,estimated_birth_date,intake_date,intake_source,status,priority,action_needed,description,microchip_number,primary_photo_url,adoption_profile_url,internal_notes,current_foster_id,created_at,updated_at,birthdate_source,estimated_age_value,estimated_age_unit,estimated_age_as_of,breed_id,breed_text,is_mixed_breed,litter_id
e40ea2bf-72ec-4467-b2bd-f4ef019e8da2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Layla,Cat,Unknown,2023-02-18,2025-02-07,Surrender,medical,needs_attention,,"Black, friendly and playful.",942085713454755,,,,,2025-02-07T08:38:13.978Z,2025-02-26T05:00:43.978Z,estimated_age,24,months,2025-02-07,,Domestic Shorthair mix,true,
aee631ac-d7bd-461f-a0ab-0433e095becc,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hermes,Dog,Female,2024-07-30,2025-11-22,Owner surrender,adoptable,normal,,Loud chewer of toys. Otherwise impeccable manners.,,,,,,2025-11-22T12:38:13.978Z,2025-12-09T23:18:23.978Z,estimated_age,16,months,2025-11-22,609b77a2-9076-45c3-9f8d-7c583e8f0513,,false,
5d48d37a-2e10-4221-8e07-7cc4c8f86ede,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bear,Cat,Male,2024-09-12,2025-11-06,Surrender,adopted,critical,,Bottle baby — needs an experienced foster.,,,,,,2025-11-06T10:38:13.978Z,2025-11-09T15:10:25.978Z,estimated_age,14,months,2025-11-06,12f385f0-f160-4262-86ea-e7287e18cf5c,,false,
4d006682-ca8f-4637-a62c-3b3adb5bf7ca,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Simon,Cat,Female,2009-12-06,2024-12-02,Trapped,intake,normal,,"Recovering from URI, almost ready for foster.",,,,,,2024-12-02T12:38:13.978Z,2024-12-21T03:36:53.978Z,estimated_age,15,years,2024-12-02,8c137ad9-abed-4b8a-8c57-87434cc9dcf9,,false,
00d489f3-af4a-402e-9c56-f8837efe2e3b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Maggie,Dog,Male,2025-02-05,2025-03-12,Found - good Samaritan,medical,normal,,Selective with other dogs; would do best as the only pet.,924454631013097,,,Microchip pending — schedule at next clinic.,,2025-03-12T10:38:13.978Z,2025-03-18T18:18:43.978Z,estimated_age,5,weeks,2025-03-12,15b9503b-76db-4f80-99ee-1f55d5e7360e,,false,
3f48182c-5221-44e5-a2ee-5b7b7945599e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hera,Cat,Male,2013-04-23,2025-10-19,Bottle baby (orphan),adopted,normal,,FIV+ — indoor-only home required.,988841480700299,,,,,2025-10-19T11:38:13.978Z,2025-11-02T19:07:20.978Z,estimated_birthdate,,,,fbd65595-09f4-41fc-a6bf-1b9e14ee51da,,false,
2fdb5c64-b1b4-420b-b52d-c9da6b44fb46,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pluto,Cat,Female,2023-07-11,2025-01-31,Transfer,adoptable,normal,,Tortie with classic tortitude.,,,,,,2025-01-31T10:38:13.978Z,2025-02-18T07:27:13.978Z,estimated_age,19,months,2025-01-31,,,false,
f2b60e7e-a5d4-488f-b749-2d62995f40cd,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Chloe,Dog,Male,2025-09-08,2025-10-01,Surrender,hospice,normal,,Anxious in new environments; thrives on routine.,944023860297864,,,,,2025-10-01T07:38:13.978Z,2025-10-18T00:20:34.978Z,estimated_age,23,days,2025-10-01,,,false,
8ce56760-2b26-45d1-aaa0-d3f0243eebe9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bear,Cat,Unknown,2022-11-10,2025-02-10,Found - good Samaritan,fostered,normal,,"Feral when trapped, slowly socializing in foster.",,,,Skittish around tall men; pair with a calm female adopter.,,2025-02-10T12:38:13.978Z,2025-02-21T07:19:09.978Z,estimated_birthdate,,,,,,false,
ad2cfa45-1783-4fd6-a6cc-748893a8767e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Violet,Cat,Female,2023-01-19,2025-10-13,Animal Control,intake,normal,,Senior cat looking for a quiet home.,,,,,,2025-10-13T09:38:13.978Z,2025-10-20T02:50:38.978Z,estimated_birthdate,,,,677c1b27-f593-4a96-b3b9-90cdad659f6c,,false,
a3a35cb1-3d3d-4a24-a81e-b1da6eeb9941,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bandit,Cat,Male,2017-06-30,2025-06-28,Stray,fostered,normal,,Bonded pair — needs to be adopted together.,,,,,,2025-06-28T13:38:13.978Z,2025-07-03T16:56:15.978Z,estimated_age,8,years,2025-06-28,,DLH,true,
306dbfb7-2c44-4e1b-bf0d-c8db0a1b3d75,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Plum,Cat,Male,2017-01-15,2025-06-20,Saving Grace,fostered,critical,,"Calico, talkative and curious.",,,,,,2025-06-20T08:38:13.978Z,2025-06-21T22:44:12.978Z,estimated_birthdate,,,,85c832c2-86c3-4414-8f3e-d9fac115b6a8,,false,
651a9fc4-0074-432f-9e05-4c38d6f769f0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Daffodil,Cat,Unknown,2012-10-09,2025-10-06,Owner surrender,fostered,urgent,,Bonded pair — needs to be adopted together.,928377811964135,,,,,2025-10-06T14:38:13.978Z,2025-10-13T03:36:26.978Z,estimated_age,13,years,2025-10-06,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
a835d54e-a002-468d-a9e3-43bd76666143,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Simba,Cat,Female,2023-06-12,2025-02-01,Trapped,adoptable,normal,,"Feral when trapped, slowly socializing in foster.",907702938176225,,,,,2025-02-01T14:38:13.978Z,2025-02-03T23:03:16.978Z,estimated_age,20,months,2025-02-01,fa9f0a12-5eae-4925-91d9-a9581a53081b,,false,
c98725ee-ff51-44f7-b5c1-4951b10025c2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jerry,Dog,Female,2025-06-10,2025-08-05,Trapped,fostered,urgent,,"Very food-motivated, easy to train.",,,,,,2025-08-05T09:38:13.978Z,2025-08-19T16:36:04.978Z,estimated_age,8,weeks,2025-08-05,,Hound mix,true,
1a5319af-5856-4691-af3e-132ce4a53f20,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Peach,Dog,Male,2023-06-21,2025-01-11,Animal Control,adoptable,critical,,"Sweet and goofy, loves belly rubs.",,,,,,2025-01-11T10:38:13.978Z,2025-01-14T17:16:53.978Z,estimated_age,19,months,2025-01-11,0c1b99bf-76d9-4b36-8a35-8b25ccc86c14,,false,
75a95a9e-b7bd-465c-a669-92960a67c8e1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Oreo,Cat,Female,2024-09-16,2025-06-13,Stray,medical,normal,,"Tuxedo, dignified and reserved.",,,,,,2025-06-13T09:38:13.978Z,2025-06-14T16:35:10.978Z,estimated_age,9,months,2025-06-13,,,false,
e8298b2e-34ff-4c39-a48a-6f43949ab7e4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sadie,Dog,Female,2014-09-20,2025-10-13,Surrender,intake,needs_attention,,Bonded pair — needs to be adopted with a sibling.,,,,,,2025-10-13T11:38:13.978Z,2025-10-31T05:51:15.978Z,exact_birthdate,,,,,,false,
15f8f7e1-5dc6-418c-9928-b02fdb202159,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Oreo,Cat,Unknown,2026-03-21,2026-04-15,Surrender,adoptable,needs_attention,,"Tuxedo, dignified and reserved.",964737524749943,,,,,2026-04-15T14:38:13.978Z,2026-05-01T03:45:21.978Z,estimated_age,25,days,2026-04-15,,,false,
a02412d9-11ef-4bb4-afb6-3b093cadbc5e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Loki,Cat,Female,2014-05-05,2026-05-02,Animal Control,medical,needs_attention,,"Recovering from URI, almost ready for foster.",,,,,,2026-05-02T13:38:13.978Z,2026-05-16T02:47:50.978Z,estimated_age,12,years,2026-05-02,,,false,
ebff327b-dcbd-4516-8d68-60914beabbd2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Dijon,Cat,Unknown,2022-11-13,2026-04-22,Saving Grace,medical,needs_attention,,"Tuxedo, dignified and reserved.",,,,,,2026-04-22T08:38:13.978Z,2026-05-07T06:59:58.978Z,estimated_birthdate,,,,1ffdbfbd-432f-4597-9883-7339337b1e8c,,true,
45b9f9f0-e086-4f1b-9129-403eb4cdc435,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Brie,Cat,Unknown,2025-12-16,2026-01-04,Stray,medical,critical,,Bonded pair — needs to be adopted together.,,,,,,2026-01-04T14:38:13.978Z,2026-01-09T20:35:13.978Z,estimated_age,19,days,2026-01-04,,,false,
61866278-6495-4af5-a7ea-927fb9d98eb1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Feta,Dog,Female,2026-01-10,2026-03-07,Found - good Samaritan,fostered,normal,,Heartworm positive — undergoing treatment.,980874236845411,,,,,2026-03-07T10:38:13.978Z,2026-03-09T06:32:17.978Z,estimated_age,8,weeks,2026-03-07,bf55e6ef-a6e6-4c1c-8407-4efe43276ef9,,false,
0009741d-51dc-4182-88da-79ec81783e58,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Stormy,Dog,Female,2016-05-14,2026-05-12,Stray,fostered,normal,,Loud chewer of toys. Otherwise impeccable manners.,,,,,,2026-05-12T14:38:13.978Z,2026-06-01T13:28:08.978Z,estimated_age,10,years,2026-05-12,0cbbd57c-cdd9-4a05-9c33-663c89b9ed6b,,false,
a2fda328-21bb-4a10-b757-7f2b8f6cc3aa,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cookie,Dog,Male,2012-05-25,2025-07-19,Transfer,fostered,critical,,"Shy at first, warms up quickly with patience.",,,,,,2025-07-19T09:38:13.978Z,2025-08-03T08:31:07.978Z,exact_birthdate,,,,bd04ec12-166b-4c67-8f25-d03939f28536,,false,
58a366d7-53b2-4f04-a990-c88d2903c03b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squish,Dog,Female,2019-05-19,2025-12-29,,intake,needs_attention,,"Shy at first, warms up quickly with patience.",,,,Watch food intake — tends to overeat.,,2025-12-29T12:38:13.978Z,2026-01-17T15:55:16.978Z,estimated_birthdate,,,,,,false,
369197da-c830-4d2c-911e-29b291704131,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Felix,Dog,Male,2013-01-28,2025-11-19,,hospice,normal,,Selective with other dogs; would do best as the only pet.,,,,,,2025-11-19T12:38:13.978Z,2025-12-11T07:48:22.978Z,estimated_birthdate,,,,,,false,
5069461b-9ec6-4476-b24d-f04c88bd6016,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pumpkin,Cat,Male,2022-04-16,2025-04-15,Owner surrender,medical,normal,,Tortie with classic tortitude.,,,,,,2025-04-15T10:38:13.978Z,2025-04-30T06:27:19.978Z,estimated_age,3,years,2025-04-15,fa9f0a12-5eae-4925-91d9-a9581a53081b,,false,
fa3f5b07-5ebe-4489-90b0-f6c77b8a1e29,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bluto,Cat,Male,2018-02-05,2025-02-03,Owner surrender,hold,normal,,"Feral when trapped, slowly socializing in foster.",964724790883716,,,,,2025-02-03T07:38:13.978Z,2025-02-19T13:46:55.978Z,estimated_age,7,years,2025-02-03,26de76c1-1d54-4aa2-abff-c7b5f4d81c48,,false,
abaea116-5d86-4b42-b097-324790309b90,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Stella,Dog,Male,2024-12-19,2025-01-02,Stray,fostered,normal,,Great with kids and other dogs.,,,,,,2025-01-02T12:38:13.978Z,2025-01-15T21:28:24.978Z,estimated_age,2,weeks,2025-01-02,d01b4b32-7f88-44e1-8403-49d4bc5869b5,,true,
a1332c9b-0e71-4e96-a0c8-a2a645660864,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pluto,Dog,Female,2022-10-25,2025-10-24,Stray,fostered,normal,,Selective with other dogs; would do best as the only pet.,,,,,,2025-10-24T12:38:13.978Z,2025-11-12T21:06:19.978Z,estimated_age,3,years,2025-10-24,0cbbd57c-cdd9-4a05-9c33-663c89b9ed6b,,false,
a65f2ca4-787e-4c3d-8eea-bf2e9b52f764,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pickle,Dog,Male,2012-05-12,2026-05-09,TNR clinic intake,adopted,normal,,"Shy at first, warms up quickly with patience.",,,,Litter buddy ID: see related animals.,,2026-05-09T14:38:13.978Z,2026-05-15T01:29:16.978Z,estimated_age,14,years,2026-05-09,,Lab mix,true,
5a39cdf7-42b3-4e62-9762-99acf6a073c5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Loki,Cat,Female,2026-03-31,2026-04-07,Animal Control,medical,urgent,,"Calico, talkative and curious.",904354491478763,,,,,2026-04-07T07:38:13.978Z,2026-04-14T11:53:28.978Z,estimated_age,1,weeks,2026-04-07,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
1abc50dc-7f4a-4519-bb84-c2e2dae1cadd,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bandit,Dog,Male,2021-02-04,2025-04-02,Stray,hold,needs_attention,,"Recovering from leg injury, will need follow-up vet care.",,,,,,2025-04-02T11:38:13.978Z,2025-04-10T18:10:50.978Z,exact_birthdate,,,,f9156c43-5d1f-4a4b-9a4e-aa1c76bd5ec9,,false,
f521a14b-b7f4-4bf2-9cc9-f25577c9b515,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mars,Cat,Female,2025-01-26,2025-02-02,Surrender,fostered,normal,,FIV+ — indoor-only home required.,912774525913875,,,,,2025-02-02T10:38:13.978Z,2025-02-04T23:24:51.978Z,estimated_age,1,weeks,2025-02-02,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
bec827c6-e9f5-4937-80d1-07305ce1b837,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Comet,Dog,Male,2019-10-18,2025-06-27,Owner surrender,adoptable,needs_attention,,Anxious in new environments; thrives on routine.,969775415383977,,https://www.petfinder.com/cat/comet-97726/,,,2025-06-27T07:38:13.978Z,2025-07-17T15:51:28.978Z,estimated_birthdate,,,,22cc9792-2cfa-4766-be30-1c09ade6cf8a,,false,
6e4bad1e-6946-4dee-9960-490dc3520e1a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Misty,Dog,Male,2024-07-30,2025-04-26,Transfer,medical,normal,,Loud chewer of toys. Otherwise impeccable manners.,,,,,,2025-04-26T12:38:13.978Z,2025-05-16T10:06:05.978Z,estimated_age,9,months,2025-04-26,,,false,
e0ce5e40-da52-4c8b-a97d-47ee62aac227,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sherry,Dog,Female,2023-09-10,2025-02-01,Saving Grace,fostered,normal,,Selective with other dogs; would do best as the only pet.,,,,Skittish around tall men; pair with a calm female adopter.,,2025-02-01T13:38:13.978Z,2025-02-01T20:58:49.978Z,estimated_age,17,months,2025-02-01,4fc402b9-3069-4cb4-81db-61ea13053837,,true,
3646ae3c-c0d6-4f70-bb70-2e89f8f706fe,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tigger,Cat,Unknown,2023-08-20,2025-08-19,Found - good Samaritan,deceased,normal,,Loves other cats; would do best in a multi-cat home.,,,,,,2025-08-19T10:38:13.978Z,2025-08-22T17:33:59.978Z,estimated_age,2,years,2025-08-19,,,false,
b9a43575-791a-4c38-b725-7eacd9d381ca,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Wiggles,Dog,Female,2025-02-27,2026-02-22,Transfer,intake,normal,,Anxious in new environments; thrives on routine.,,,,,,2026-02-22T09:38:13.978Z,2026-03-13T12:58:44.978Z,estimated_age,12,months,2026-02-22,bf55e6ef-a6e6-4c1c-8407-4efe43276ef9,,false,
c512e466-ad6f-4935-9e78-f88a3dbc286d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Wasabi,Cat,Male,2012-09-09,2025-09-06,TNR clinic intake,adoptable,normal,,"Recovering from URI, almost ready for foster.",984911068260436,,,Litter buddy ID: see related animals.,,2025-09-06T11:38:13.978Z,2025-09-15T14:39:16.978Z,estimated_age,13,years,2025-09-06,12f385f0-f160-4262-86ea-e7287e18cf5c,,false,
8e7f25ce-b4fd-4199-b66f-f840fe080709,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Duffy,Dog,Male,2020-05-14,2026-05-13,Bottle baby (orphan),hold,normal,,Bonded pair — needs to be adopted with a sibling.,,,,,,2026-05-13T11:38:13.978Z,2026-05-28T19:24:08.978Z,estimated_age,6,years,2026-05-13,c075056d-654c-4e30-9cd3-bc399968d98a,,false,
e91655da-26c6-412f-8787-71fa29bfc12a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Venus,Cat,Male,2024-12-04,2025-03-04,Stray,fostered,normal,,Bonded pair — needs to be adopted together.,,,,,,2025-03-04T11:38:13.978Z,2025-03-16T14:32:13.978Z,estimated_age,3,months,2025-03-04,,Tortie,true,
af49ef9f-499e-4afc-8932-ad4680d40dd1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Neptune,Dog,Male,2015-08-30,2025-08-27,Found - good Samaritan,fostered,needs_attention,,"Very food-motivated, easy to train.",,,,,,2025-08-27T08:38:13.978Z,2025-09-09T22:21:03.978Z,estimated_age,10,years,2025-08-27,a6daae22-1b55-4821-b192-9937831cf031,,true,
d4b38c27-bf0b-441e-be08-3c9dddd82db7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pances,Cat,Unknown,2023-11-28,2025-04-21,Found - good Samaritan,intake,normal,,"Feral when trapped, slowly socializing in foster.",951718671818496,,,,,2025-04-21T13:38:13.978Z,2025-04-28T20:35:00.978Z,estimated_age,17,months,2025-04-21,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
18993e4f-f7a7-4c66-8e43-34f028b3b135,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hunter,Cat,Female,2025-02-15,2026-05-11,Returned adoption,adoptable,normal,,Bonded pair — needs to be adopted together.,999455761962337,,https://www.petfinder.com/cat/hunter-32709/,,,2026-05-11T15:38:13.978Z,2026-05-26T21:35:45.978Z,estimated_age,15,months,2026-05-11,3e51b819-8acd-4187-a451-a92529406ed3,,false,
d016f129-c3cc-40d3-ace5-487390a1c3b5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Caviar,Cat,Unknown,2025-07-12,2025-07-13,Bottle baby (orphan),intake,normal,,Senior cat looking for a quiet home.,,,,,,2025-07-13T13:38:13.978Z,2025-07-14T02:41:32.978Z,estimated_age,1,days,2025-07-13,1ffdbfbd-432f-4597-9883-7339337b1e8c,,true,
8a8fcfa4-7941-46fa-b591-391b9fb5b66e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squiggle,Dog,Male,2016-06-29,2025-09-04,Owner surrender,intake,normal,,"High-energy, would do best with an active family.",,,,,,2025-09-04T08:38:13.978Z,2025-09-07T16:25:27.978Z,estimated_birthdate,,,,c824de25-254a-4f30-851a-0cd80c5308c3,,false,
b20cf7b6-c9ea-4c58-8971-84eb03a0d355,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Americano,Cat,Female,2021-12-03,2026-01-23,,adoptable,needs_attention,,"Feral when trapped, slowly socializing in foster.",998727759004104,,https://www.petfinder.com/cat/americano-77430/,Skittish around tall men; pair with a calm female adopter.,,2026-01-23T13:38:13.978Z,2026-01-27T04:18:21.978Z,estimated_birthdate,,,,85c832c2-86c3-4414-8f3e-d9fac115b6a8,,false,
5be4b55e-101a-4bef-b569-97d85fa64de3,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sherry,Dog,Female,2024-01-27,2025-09-18,Trapped,medical,normal,,Heartworm positive — undergoing treatment.,906615236461395,,,,,2025-09-18T13:38:13.978Z,2025-09-23T01:41:47.978Z,estimated_age,20,months,2025-09-18,,Heeler mix,true,
4ed281d3-78de-4b03-889b-d8e8b9afc2b8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rocky,Cat,Female,2010-10-01,2025-01-30,TNR clinic intake,fostered,urgent,,Senior cat looking for a quiet home.,958830768672982,,,,,2025-01-30T14:38:13.978Z,2025-02-11T22:45:30.978Z,exact_birthdate,,,,fbd65595-09f4-41fc-a6bf-1b9e14ee51da,,false,
174a6ff5-51a1-4d17-bbfe-69b913cd8bab,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Doodle,Cat,Male,2023-02-12,2026-02-11,Stray,adopted,normal,,"Orange tabby, loves laps and naps.",905587855252437,,,Litter buddy ID: see related animals.,,2026-02-11T11:38:13.978Z,2026-02-27T20:15:37.978Z,estimated_age,3,years,2026-02-11,677c1b27-f593-4a96-b3b9-90cdad659f6c,,false,
b524a31c-18ce-4b30-9418-93c687334677,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pickle,Cat,Female,2013-06-13,2025-04-29,Animal Control,fostered,normal,,Tortie with classic tortitude.,,,,,,2025-04-29T13:38:13.978Z,2025-05-14T13:08:53.978Z,estimated_birthdate,,,,12f385f0-f160-4262-86ea-e7287e18cf5c,,false,
c798a035-a4df-44a2-88e1-7bf186c777ff,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Parmesan,Dog,Female,2013-05-19,2025-05-16,Trapped,fostered,normal,,"House-trained, crate-trained, knows basic commands.",951821794833289,,,,,2025-05-16T13:38:13.978Z,2025-06-07T12:14:34.978Z,estimated_age,12,years,2025-05-16,c5f104ae-13e8-4864-8a9a-791f7eddcddd,,true,
b1ddd0c2-ce94-4c1a-9fdb-7c2562cf8517,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Major,Cat,Unknown,2026-02-05,2026-04-02,Owner surrender,adoptable,normal,,Solid black with green eyes.,,,https://www.petfinder.com/cat/major-10467/,,,2026-04-02T08:38:13.978Z,2026-04-15T07:07:49.978Z,estimated_age,8,weeks,2026-04-02,,Domestic Shorthair mix,true,
ef99c2f2-27d7-49cc-ab0a-c8eb0b9e81b0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Stormy,Cat,Unknown,2024-05-17,2026-05-17,Returned adoption,fostered,normal,,"Calico, talkative and curious.",,,,Vaccines on file from previous shelter.,,2026-05-17T10:38:13.978Z,2026-05-30T06:27:14.978Z,estimated_age,2,years,2026-05-17,,,false,
ae001f15-8e3f-4617-bbcd-fcc96842c135,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Doodle,Dog,Male,2021-07-21,2025-07-20,Trapped,intake,normal,,"Sweet and goofy, loves belly rubs.",,,,,,2025-07-20T12:38:13.978Z,2025-08-02T22:29:56.978Z,estimated_age,4,years,2025-07-20,15b9503b-76db-4f80-99ee-1f55d5e7360e,,false,
5bf4037c-8920-4f01-8b1d-2f71e8767134,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Penny,Cat,Female,2017-06-25,2025-01-30,Transfer,adoptable,normal,,"Feral when trapped, slowly socializing in foster.",,,,,,2025-01-30T10:38:13.978Z,2025-02-18T08:34:50.978Z,estimated_birthdate,,,,cc2503c9-4628-4f9e-a24e-cc61dc164e86,,false,
dd1a78e5-1974-4457-9651-8509a882b432,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Espresso,Dog,Female,2012-06-28,2025-06-25,Trapped,medical,urgent,,"Sweet and goofy, loves belly rubs.",,,,,,2025-06-25T09:38:13.978Z,2025-07-01T18:59:03.978Z,estimated_age,13,years,2025-06-25,,Terrier mix,true,
d231bfe5-7e79-4810-84e6-30cd0706a01e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sriracha,Dog,Male,2020-08-17,2025-08-16,Trapped,intake,needs_attention,,"House-trained, crate-trained, knows basic commands.",,,,,,2025-08-16T12:38:13.978Z,2025-08-22T17:33:20.978Z,estimated_age,5,years,2025-08-16,,,false,
2f345c0e-91a3-4baf-8be7-0d27b0dfee3c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Windy,Cat,Female,2024-11-23,2025-03-23,Stray,fostered,urgent,,"Feral when trapped, slowly socializing in foster.",,,,,,2025-03-23T12:38:13.978Z,2025-03-27T04:02:14.978Z,estimated_age,4,months,2025-03-23,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
32c339cd-19e3-426f-ae8e-b35b3079a298,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Boots,Dog,Male,2025-10-03,2025-12-19,Stray,adopted,normal,,Heartworm positive — undergoing treatment.,,,,,,2025-12-19T09:38:13.978Z,2026-01-04T17:44:53.978Z,estimated_age,11,weeks,2025-12-19,2961f43f-228a-4ef6-bc34-41a1df6cf11a,,false,
ab3fb9d0-1250-4c38-a9f7-44dfdac98b92,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Frost,Dog,Female,2023-12-12,2025-12-11,Stray,intake,normal,,,,,,,,2025-12-11T11:38:13.978Z,2025-12-16T04:21:54.978Z,estimated_age,2,years,2025-12-11,4c6f8b58-5a6f-4942-8b22-27a561950d75,,false,
3a8dff8b-ae97-4c61-924d-8b177abf84aa,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Patches,Cat,Male,2025-11-21,2025-12-11,Saving Grace,medical,critical,,Loves other cats; would do best in a multi-cat home.,940807936628581,,,Watch food intake — tends to overeat.,,2025-12-11T15:38:13.978Z,2025-12-25T20:13:35.978Z,estimated_age,20,days,2025-12-11,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
52efa38a-722e-439c-ba46-96d286cd2847,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sadie,Cat,Female,2018-05-06,2025-01-13,Trapped,fostered,urgent,,Bottle baby — needs an experienced foster.,972503846672363,,,,,2025-01-13T09:38:13.978Z,2025-02-01T16:01:22.978Z,exact_birthdate,,,,,,false,
e9e2ee22-19c2-438b-b114-4f370e90a6ed,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Atlas,Dog,Female,2025-03-23,2025-05-25,Surrender,adoptable,normal,,Great with kids and other dogs.,,,https://www.petfinder.com/cat/atlas-82850/,,,2025-05-25T11:38:13.978Z,2025-05-29T02:58:16.978Z,estimated_age,9,weeks,2025-05-25,3d80f4c9-8bb5-4de3-a4bf-671236105f38,,false,
57374371-001b-4233-aaff-c2cbbaf61240,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Apollo,Cat,Unknown,2024-01-16,2025-01-10,Trapped,fostered,normal,,Loves other cats; would do best in a multi-cat home.,,,,,,2025-01-10T14:38:13.978Z,2025-01-14T06:16:58.978Z,estimated_age,12,months,2025-01-10,,,false,
c0486975-8931-40b1-b75d-9a9a36b7c021,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Maggie,Dog,Male,2025-08-08,2025-08-22,Trapped,intake,urgent,,"Recovering from leg injury, will need follow-up vet care.",,,,,,2025-08-22T13:38:13.978Z,2025-08-27T20:46:21.978Z,estimated_age,2,weeks,2025-08-22,,Heeler mix,true,
a2123a72-033f-46cc-8702-bcb9f09deaa9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tater,Dog,Male,2025-11-21,2026-03-21,Stray,intake,normal,,Anxious in new environments; thrives on routine.,979151712477207,,,Litter buddy ID: see related animals.,,2026-03-21T08:38:13.978Z,2026-04-03T19:12:16.978Z,estimated_age,4,months,2026-03-21,400b7bb6-1f7b-4234-8d8c-1ce1ec9b78d1,,false,
